Parent Title 2017,Hierarchy Level 2017,Parent Title 2018,Hierarchy Level 2018,Child Title 2017,Child Title 2018,Child Hierarchy Level 2017,Child Hierarchy Level 2018,Semantic Similarity Score
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,CHAPTER 39—REGISTRA TION-REQUIRED OBLIGA TIONS,2.Chapter,2.Chapter,0.8141693
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,CHAPTER 40—GENERAL PROVISIONS RELA TING TO OCCUP ATIONAL TAXES,2.Chapter,2.Chapter,0.7796967
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,CHAPTER 41—PUBLIC CHARITIES,2.Chapter,2.Chapter,0.72950256
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,CHAPTER 42—PRIV ATE FOUNDA TIONS; AND CERT AIN O THER TAX-EXEMPT ORGANIZA-,2.Chapter,2.Chapter,0.75425667
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,"CHAPTER 43—QU ALIFIED PENSION , ETC ., PLANS",2.Chapter,2.Chapter,0.7390753
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,CHAPTER 44—QU ALIFIED INVESTMENT ENTITIES,2.Chapter,2.Chapter,0.7318781
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,CHAPTER 45—PROVISIONS RELA TING TO EXPATRIA TED ENTITIES,2.Chapter,2.Chapter,0.7661302
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,CHAPTER 46—GOLDEN P ARACHUTE PAYMENTS,2.Chapter,2.Chapter,0.80337745
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,CHAPTER 47—CERT AIN GROUP HEAL TH PLANS,2.Chapter,2.Chapter,0.74539924
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,CHAPTER 48—MAINTENANCE OF MINIMUM ESSENTIAL COVERAGE,2.Chapter,2.Chapter,0.7433518
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,CHAPTER 49—COSMETIC SERVICES,2.Chapter,2.Chapter,0.65088475
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 36—CERTAIN OTHER EXCISE   TAXES,CHAPTER 50—FOREIGN PROCUREMENT,2.Chapter,2.Chapter,0.7160529
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 31—RET AIL EXCISE TAXES,2.Chapter,2.Chapter,0.7310081
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,2.Chapter,0.70282984
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,2.Chapter,0.65342414
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 34—T AXES ON CERT AIN INSURANCE POLICIES,2.Chapter,2.Chapter,0.6828608
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 35—T AXES ON WAGERING,2.Chapter,2.Chapter,0.7504829
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 36—CERT AIN O THER EXCISE TAXES,2.Chapter,2.Chapter,0.78358245
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 37—REPEALED],2.Chapter,2.Chapter,1.0
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 38—REPEALED]1,2.Chapter,2.Chapter,0.8226629
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 38—ENVIRONMENT AL TAXES,2.Chapter,2.Chapter,0.78886986
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 39—REGISTRA TION-REQUIRED OBLIGA TIONS,2.Chapter,2.Chapter,0.75767356
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 40—GENERAL PROVISIONS RELA TING TO OCCUP ATIONAL TAXES,2.Chapter,2.Chapter,0.64007795
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 41—PUBLIC CHARITIES,2.Chapter,2.Chapter,0.68254423
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 42—PRIV ATE FOUNDA TIONS; AND CERT AIN O THER TAX-EXEMPT ORGANIZA-,2.Chapter,2.Chapter,0.7216779
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],"CHAPTER 43—QU ALIFIED PENSION , ETC ., PLANS",2.Chapter,2.Chapter,0.7118975
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 44—QU ALIFIED INVESTMENT ENTITIES,2.Chapter,2.Chapter,0.66557825
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 45—PROVISIONS RELA TING TO EXPATRIA TED ENTITIES,2.Chapter,2.Chapter,0.6996119
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 46—GOLDEN P ARACHUTE PAYMENTS,2.Chapter,2.Chapter,0.6696472
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 47—CERT AIN GROUP HEAL TH PLANS,2.Chapter,2.Chapter,0.78001755
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 48—MAINTENANCE OF MINIMUM ESSENTIAL COVERAGE,2.Chapter,2.Chapter,0.69901377
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 49—COSMETIC SERVICES,2.Chapter,2.Chapter,0.66392344
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 37—REPEALED],CHAPTER 50—FOREIGN PROCUREMENT,2.Chapter,2.Chapter,0.71239406
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 31—RET AIL EXCISE TAXES,2.Chapter,2.Chapter,0.7187752
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,2.Chapter,0.6855122
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,2.Chapter,0.6015586
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 34—T AXES ON CERT AIN INSURANCE POLICIES,2.Chapter,2.Chapter,0.6367235
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 35—T AXES ON WAGERING,2.Chapter,2.Chapter,0.69853985
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 36—CERT AIN O THER EXCISE TAXES,2.Chapter,2.Chapter,0.7085712
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 37—REPEALED],2.Chapter,2.Chapter,0.8226629
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 38—REPEALED]1,2.Chapter,2.Chapter,1.0
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 38—ENVIRONMENT AL TAXES,2.Chapter,2.Chapter,0.8571582
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 39—REGISTRA TION-REQUIRED OBLIGA TIONS,2.Chapter,2.Chapter,0.72849244
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 40—GENERAL PROVISIONS RELA TING TO OCCUP ATIONAL TAXES,2.Chapter,2.Chapter,0.6632453
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 41—PUBLIC CHARITIES,2.Chapter,2.Chapter,0.7050797
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 42—PRIV ATE FOUNDA TIONS; AND CERT AIN O THER TAX-EXEMPT ORGANIZA-,2.Chapter,2.Chapter,0.6787865
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,"CHAPTER 43—QU ALIFIED PENSION , ETC ., PLANS",2.Chapter,2.Chapter,0.6804235
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 44—QU ALIFIED INVESTMENT ENTITIES,2.Chapter,2.Chapter,0.6399052
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 45—PROVISIONS RELA TING TO EXPATRIA TED ENTITIES,2.Chapter,2.Chapter,0.6854214
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 46—GOLDEN P ARACHUTE PAYMENTS,2.Chapter,2.Chapter,0.6594997
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 47—CERT AIN GROUP HEAL TH PLANS,2.Chapter,2.Chapter,0.67802596
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 48—MAINTENANCE OF MINIMUM ESSENTIAL COVERAGE,2.Chapter,2.Chapter,0.7074773
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 49—COSMETIC SERVICES,2.Chapter,2.Chapter,0.629085
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—REPEALED]1,CHAPTER 50—FOREIGN PROCUREMENT,2.Chapter,2.Chapter,0.654856
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 31—RET AIL EXCISE TAXES,2.Chapter,2.Chapter,0.7779969
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,2.Chapter,0.7635908
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,2.Chapter,0.6926429
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 34—T AXES ON CERT AIN INSURANCE POLICIES,2.Chapter,2.Chapter,0.75461227
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 35—T AXES ON WAGERING,2.Chapter,2.Chapter,0.78448117
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 36—CERT AIN O THER EXCISE TAXES,2.Chapter,2.Chapter,0.8001392
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 37—REPEALED],2.Chapter,2.Chapter,0.76232976
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 38—REPEALED]1,2.Chapter,2.Chapter,0.8268064
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 38—ENVIRONMENT AL TAXES,2.Chapter,2.Chapter,0.97351116
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 39—REGISTRA TION-REQUIRED OBLIGA TIONS,2.Chapter,2.Chapter,0.79552805
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 40—GENERAL PROVISIONS RELA TING TO OCCUP ATIONAL TAXES,2.Chapter,2.Chapter,0.76656353
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 41—PUBLIC CHARITIES,2.Chapter,2.Chapter,0.74901515
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 42—PRIV ATE FOUNDA TIONS; AND CERT AIN O THER TAX-EXEMPT ORGANIZA-,2.Chapter,2.Chapter,0.7404226
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,"CHAPTER 43—QU ALIFIED PENSION , ETC ., PLANS",2.Chapter,2.Chapter,0.7336585
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 44—QU ALIFIED INVESTMENT ENTITIES,2.Chapter,2.Chapter,0.69006443
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 45—PROVISIONS RELA TING TO EXPATRIA TED ENTITIES,2.Chapter,2.Chapter,0.76173925
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 46—GOLDEN P ARACHUTE PAYMENTS,2.Chapter,2.Chapter,0.7172255
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 47—CERT AIN GROUP HEAL TH PLANS,2.Chapter,2.Chapter,0.722736
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 48—MAINTENANCE OF MINIMUM ESSENTIAL COVERAGE,2.Chapter,2.Chapter,0.76433146
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 49—COSMETIC SERVICES,2.Chapter,2.Chapter,0.6953378
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 38—ENVIRONMENTAL TAXES,CHAPTER 50—FOREIGN PROCUREMENT,2.Chapter,2.Chapter,0.7239876
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 31—RET AIL EXCISE TAXES,2.Chapter,2.Chapter,0.77341825
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,2.Chapter,0.7600981
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,2.Chapter,0.72853076
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 34—T AXES ON CERT AIN INSURANCE POLICIES,2.Chapter,2.Chapter,0.7508977
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 35—T AXES ON WAGERING,2.Chapter,2.Chapter,0.7658082
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 36—CERT AIN O THER EXCISE TAXES,2.Chapter,2.Chapter,0.81604576
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 37—REPEALED],2.Chapter,2.Chapter,0.7394302
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 38—REPEALED]1,2.Chapter,2.Chapter,0.72497934
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 38—ENVIRONMENT AL TAXES,2.Chapter,2.Chapter,0.8149713
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 39—REGISTRA TION-REQUIRED OBLIGA TIONS,2.Chapter,2.Chapter,0.94399536
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 40—GENERAL PROVISIONS RELA TING TO OCCUP ATIONAL TAXES,2.Chapter,2.Chapter,0.80285895
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 41—PUBLIC CHARITIES,2.Chapter,2.Chapter,0.7879955
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 42—PRIV ATE FOUNDA TIONS; AND CERT AIN O THER TAX-EXEMPT ORGANIZA-,2.Chapter,2.Chapter,0.76881516
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,"CHAPTER 43—QU ALIFIED PENSION , ETC ., PLANS",2.Chapter,2.Chapter,0.73922336
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 44—QU ALIFIED INVESTMENT ENTITIES,2.Chapter,2.Chapter,0.7467557
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 45—PROVISIONS RELA TING TO EXPATRIA TED ENTITIES,2.Chapter,2.Chapter,0.7488063
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 46—GOLDEN P ARACHUTE PAYMENTS,2.Chapter,2.Chapter,0.75441015
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 47—CERT AIN GROUP HEAL TH PLANS,2.Chapter,2.Chapter,0.71339524
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 48—MAINTENANCE OF MINIMUM ESSENTIAL COVERAGE,2.Chapter,2.Chapter,0.756124
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 49—COSMETIC SERVICES,2.Chapter,2.Chapter,0.7367681
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 39—REGISTRATION-REQUIRED   OBLIGATIONS,CHAPTER 50—FOREIGN PROCUREMENT,2.Chapter,2.Chapter,0.73254365
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 40—GENERAL PROVISIONS   RELATING TO OCCUPATIONAL TAXES,CHAPTER 31—RET AIL EXCISE TAXES,2.Chapter,2.Chapter,0.7533353
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 40—GENERAL PROVISIONS   RELATING TO OCCUPATIONAL TAXES,CHAPTER 32—MANUFACTURERS EXCISE TAXES,2.Chapter,2.Chapter,0.7517737
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 40—GENERAL PROVISIONS   RELATING TO OCCUPATIONAL TAXES,CHAPTER 33—FACILITIES AND SERVICES,2.Chapter,2.Chapter,0.6488117
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 40—GENERAL PROVISIONS   RELATING TO OCCUPATIONAL TAXES,CHAPTER 34—T AXES ON CERT AIN INSURANCE POLICIES,2.Chapter,2.Chapter,0.77713615
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 40—GENERAL PROVISIONS   RELATING TO OCCUPATIONAL TAXES,CHAPTER 35—T AXES ON WAGERING,2.Chapter,2.Chapter,0.7325686
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 40—GENERAL PROVISIONS   RELATING TO OCCUPATIONAL TAXES,CHAPTER 36—CERT AIN O THER EXCISE TAXES,2.Chapter,2.Chapter,0.7919525
Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,Subtitle D—Miscellaneous Excise Taxes,1.Subtitle,CHAPTER 40—GENERAL PROVISIONS   RELATING TO OCCUPATIONAL TAXES,CHAPTER 37—REPEALED],2.Chapter,2.Chapter,0.6143898
